kode_customer;nama_toko;pemilik;no_hp;alamat;kelurahan;kecamatan;kota;provinsi;lat;lng;kategori_toko;omzet_estimasi;salesman_id;status
8358200;Indomaret Tanjung Duren Timur;;;Jl. Tanjung Duren Timur No.110 9;TANJUNG DUREN SELATAN;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.176546;106.786673;Minimarket;;;Aktif
8364412;Indomaret Mangga BESAR 50 TJJU;;;Jl. Raya Mangga Besar No.50, RT.2/RW.2;TAMAN SARI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.149326;106.822643;Minimarket;;;Aktif
8363187;Alfamart;;;Jl.Keadialn Ii No. 35, Rt.02/R Kel.Glodok, RT.4/RW.4;GLODOK;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.146968;106.812339;Minimarket;;;Aktif
9924694;Supplier Sayur Berkah Jaya;;;Jl. Royal Utama, RT.22/RW.16;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.139313;106.739628;Vegetable Store;;;Aktif
9923720;Greenville Farm;;;Duri Kepa;DURI KEPA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.168427;106.777275;Vegetable Store;;;Aktif
12883386;Benku Mart Jakarta Barat;;;Jl. Taman Ratu Indah No.6A Blok i1, RT.11/RW.1;DURI KEPA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.175739;106.767751;Minimarket;;;Aktif
8364734;Indomaret Sulaiman Shop;;;Jl. Sulaiman No.48 4, RT.4/RW.4;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.199829;106.794314;Minimarket;;;Aktif
3223362;Ceria Mart;;;Cengkareng Barat;CENGKARENG BARAT;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.1376;106.72483;Minimarket;;;Aktif
12423148;Indomaret;;;Jl. Taman Surya Bulevar, RT.1/RW.13;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.136142;106.716557;Minimarket;;;Aktif
7855274;Indomaret Rukan Sentra Niaga;;;Rukan Sentra Niaga, Jl. Green Lake City Boulevard No. 3 Blok P;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.180389;106.711139;Minimarket;;;Aktif
8022728;Circle k Mangga Besar 8;;;Jl. 13 Taman Sari;TAMAN SARI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.150012;106.825793;Minimarket;;;Aktif
2841457;Carrefour Express Meruya;;;Jl. Meruya Ilir Raya No. 29;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.197662;106.751374;Hypermarket;;;Aktif
8364679;Indomaret Bci;;;Work Jl. Rumah Susun Cengkareng Indah Blok Jeruk No. B12;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.133966;106.739138;Minimarket;;;Aktif
8363188;Alfamart Mangga Besar Utara;;;Stasiun Mangga Besar, Jl. Raya Mangga Besar;TAMAN SARI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.14905;106.826793;Minimarket;;;Aktif
11107002;Agen Berkat Jaya Frozen Food/ Distributor;;;Jl. Utama Sakti I No.34, Rt.11/Rw.7;WIJAYA KUSUMA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.151618;106.779916;Frozen Food;;;Aktif
7863746;Indomaret Tegal Alur;;;Tegal Alur;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.121315;106.731012;Minimarket;;;Aktif
2842105;Matahari Mall Daan Mogot;;;Kalideres;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.151007;106.714367;Department Store;;;Aktif
8364881;Indomaret Jembatan Besi Raya 1. TQPO;;;Jl. Jembatan Besi Raya No.9a 15, RT.15/RW.3;JEMBATAN BESI;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.151747;106.8003;Minimarket;;;Aktif
1374312;Bright Mart Spbu Daan Mogot;;;Jl. Daan Mogot;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.155192;106.711495;Minimarket;;;Aktif
13380315;O!Save Kota Bambu Tomang;;;KOTA BAMBU SELATAN;KOTA BAMBU SELATAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.186406;106.807133;Minimarket;;;Aktif
7855591;Indomaret Bedugul Ruko Daan Mogot Baru;;;Jl. Bedugul Ruko Daan Mogot Baru;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.148081;106.708208;Minimarket;;;Aktif
8405725;Alfamidi Kemanggisan;;;Jl. Kemanggisan Ilir Iii;KEMANGGISAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.194994;106.787686;Minimarket;;;Aktif
8401149;Miniso Plaza Slipi Jaya;;;Plaza Slipi Jaya, Jl. Letjen S. Parman;KEMANGGISAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.189258;106.796522;Department Store;;;Aktif
8412855;Udha Mart Srengseng;;;Jl. Srengseng Raya;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.210758;106.759206;Minimarket;;;Aktif
7870940;Alfamart;;;Jl. Taman Alfa Indah No.36 Blk F1, RT.7/RW.5;JOGLO;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.22193;106.754336;Minimarket;;;Aktif
13382727;Indomaret Kintamani 18;;;8, Jl. Kintamani Raya No.12, RT.8/RW.12;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.150311;106.713217;Minimarket;;;Aktif
8363349;Alfamart batusari kemanggisan;;;Jalan Kemanggisan Raya No.57, Kemanggisan, Palmerah, RT.5/RW.13;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.194503;106.782233;Minimarket;;;Aktif
8364830;Indomaret Green Ville 17;;;Komplek Perum Green Ville Blok AY No.17-18, RT.11/RW.5;DURI KEPA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.170308;106.775602;Minimarket;;;Aktif
12910084;Toko barokah;;;Jl. Kamboja No.23, RT.8/RW.5;KOTA BAMBU UTARA;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.183782;106.803182;Minimarket;;;Aktif
8412844;Alfa Midi MA27;;;Jl. H. Muchtar Raya No.2, RT.10/RW.11;JOGLO;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.222801;106.737163;Minimarket;;;Aktif
12909017;Toko Dinda Jaya;;;Bl. Bs No.20, RT.7/RW.4;DURI KEPA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.172128;106.771668;Minimarket;;;Aktif
8363715;Alfamart Utan Jati Raya;;;5, Gg. Kramat Bunder No.8, RT.5/RW.6;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.144616;106.704097;Minimarket;;;Aktif
7880958;FamilyMart APARTEMEN SLIPI;;;Apartemen Slipi Tower II Jl. Letjend S. Parman Kav. 22-24, Lantai Dasar Unit Toko 3;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.200563;106.797919;Minimarket;;;Aktif
8358308;Alfamart;;;Jl. Palmerah Utara I No.1 1, RT.1/RW.16;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.201929;106.798227;Minimarket;;;Aktif
8365112;Indomaret APT. Green Park (Tih9);;;Jl. Daan Mogot No. 112;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.155628;106.71956;Minimarket;;;Aktif
10629971;MR.DIY;;;Blok A II No, Jl. Komp. Green Ville No.6;DURI KEPA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.169749;106.769884;Department Store;;;Aktif
11116495;Prima Freshmart Sawah Lio;;;Jl. Sawah Lio Iv No.3, Rt.3/Rw.5;JEMBATAN LIMA;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.146709;106.801649;Frozen Food;;;Aktif
8364460;indomaret mangga besar 93;;;Jl. Raya Mangga Besar No.93 C 8, RT.15/RW.1;TANGKI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.148484;106.825297;Minimarket;;;Aktif
7868483;Alfamart;;;Jl. Raya Duri Kosambi Kel No.59 3, RT.3/RW.3;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.178136;106.722193;Minimarket;;;Aktif
8364451;Indomaret Labu;;;Jl. Labu No.52, RT.8/RW.4;MANGGA BESAR;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.146765;106.81869;Minimarket;;;Aktif
13385954;Indomaret Alas tua 2;;;Jl. Sirtu, RT.3/RW.4;SEMANAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.171168;106.691393;Minimarket;;;Aktif
13214488;Toko Aldi kp baru;;;Kp baru GG Ampel 39, Gg. Ampel Jl. Kp. Baru No.39, RT.4/RW.10;KEMBANGAN UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.169081;106.750325;Minimarket;;;Aktif
7876595;Alfamart Raya Kembangan;;;Jl. Raya Kembangan;KEMBANGAN UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.175252;106.733972;Minimarket;;;Aktif
7224660;Yasmine Frozen Food, Kebon Jeruk;;;Jl. Yakub No. 37;SUKABUMI UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.207042;106.774505;Frozen Food;;;Aktif
7225989;Bhakti Frozen Food, Kemanggisan;;;Jl. Bhakti 1 Nmr 23 Komplek Pajak Kemanggisan Rt 0509 Palmerah;KEMANGGISAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.189623;106.785177;Frozen Food;;;Aktif
8363198;Alfamart;;;Komplek THR Lokasari, Ruko Permata Lok No.6 6, RT.6/RW.2;TANGKI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.14715;106.82364;Minimarket;;;Aktif
7228028;Alba Samosa & Frozen Food;;;Jl. H. Alimun No.42, RT.1/RW.3;KELAPA DUA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.203485;106.768576;Frozen Food;;;Aktif
7863764;Indomaret Puri Kencana J1;;;Kembangan Selatan;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.19066;106.745653;Minimarket;;;Aktif
8424355;Alfamidi Greenville;;;Blok B, No.1, Jl. Mangga Raya Jl. Green Ville No.Ruko 2, RT.2/RW.9;DURI KEPA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.172586;106.777371;Minimarket;;;Aktif
8364052;Indomaret Kedoya Duri TM61;;;Jl. Kedoya Duri Raya No.44 2, RT.2/RW.1;KEDOYA SELATAN;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.181621;106.76356;Minimarket;;;Aktif
8363627;Alfamart Mangga Besar 8;;;Jl. Mangga Besar VIII No.10C2, Kota Tua, RT.10/RW.1;TAMAN SARI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.150648;106.825725;Minimarket;;;Aktif
8364765;Indomaret | Kebon Jeruk;;;Jl. H. Kotong No.52 11, RT.11/RW.3;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.197518;106.773707;Minimarket;;;Aktif
8363709;Alfamart Baru (RT 8 Tegal Alur);;;Jl. Lingkungan III No. 47;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.10959;106.711361;Minimarket;;;Aktif
12892160;Agen telur pasar cengkareng;;;Jl. Daan Mogot 21 No.76, RT.1/RW.2;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.15237;106.729002;Minimarket;;;Aktif
5474564;Mr Diy Lippo Mall Puri;;;Lippo Mall Puri, Jl. Puri Indah Raya Rt 03 Rw 02;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.187379;106.739669;Department Store;;;Aktif
8364563;Indomaret Angke Indah TC73;;;Jl. Angke Indah Raya No. 271 RT 11/ RW 02, RT.15/RW.1;ANGKE;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.146021;106.799914;Minimarket;;;Aktif
11114810;Prima Freshmart Tenis Raya Kembangan;;;Jl. Tenis Raya No.8 1, Rt.1/Rw.8;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.143622;106.74892;Frozen Food;;;Aktif
9924244;Eko Sayur (CV. EKO JAYA MANDIRI);;;Jl. Lingkungan III No.9, RT.14/RW.3;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.111063;106.711896;Vegetable Store;;;Aktif
8364454;Indomaret | Jembatan Lima - T981;;;Jl. Sawah Lio No.8 7, RT.7/RW.1;JEMBATAN LIMA;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.146672;106.804807;Minimarket;;;Aktif
8364826;Indomaret Nurul Amal;;;Jl. Nurul Amal Raya No. 63 15;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.149163;106.732215;Minimarket;;;Aktif
12433302;Indomaret Kebon Jahe;;;Jl. Kapuk Rw. Gabus No.9, RT.15/RW.11;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.131776;106.742247;Minimarket;;;Aktif
13234776;Toko Apen Mutiara;;;Jl. Duri Utara II No.12A 15, RT.10/RW.2;DURI UTARA;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.153499;106.805733;Minimarket;;;Aktif
1407542;Matahari Department Store Lokasari Square;;;Lokasari Square, Jl. Mangga Besar IX No. 81;TANGKI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.146339;106.823512;Department Store;;;Aktif
8857474;Lucky Minimarket;;;Jl. Duri (Tss Raya) No.34-32 1, RT.3/RW.5;DURI SELATAN;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.156703;106.805689;Minimarket;;;Aktif
8358340;Alfamart;;;Jl. Tanjung Duren Raya Kel No.6 11, RT.11/RW.2;TANJUNG DUREN UTARA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.173544;106.785927;Minimarket;;;Aktif
8363773;Alfamart meruya ilir 3;;;Jl. Meruya Ilir Raya Kel No.5, RT.1/RW.6;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.197178;106.750872;Minimarket;;;Aktif
8364658;Indomaret Taman Surya;;;Jl. Taman Surya Boulevard No. 56;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.135128;106.716498;Minimarket;;;Aktif
12893405;Allofresh Kembangan Store;;;Jl. Kav. DKI No.4, RT.4/RW.6;MERUYA SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.207621;106.73057;Minimarket;;;Aktif
10625881;MR.DIY;;;Slipi Jaya Plaza Lt.LG A.6-A.7, Jl. Anggrek Neli Murni No.89 RT.12/RW.1 Kemanggisan, RT.12/RW.1;KEMANGGISAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.189216;106.796592;Department Store;;;Aktif
7870945;Alfamart Joglo Taman Alfa;;;Jl. Joglo Raya No.33A 12, RT.12/RW.3;JOGLO;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.218229;106.754213;Minimarket;;;Aktif
8857481;Happy Mili Joglo;;;Jl. Joglo Raya No. 24e;JOGLO;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.218915;106.727851;Minimarket;;;Aktif
8364878;Indomaret Muwardi 213;;;Jl. Dr. Muwardi I No.213 04, RT.1/RW.4;GROGOL;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.164043;106.791855;Minimarket;;;Aktif
9925118;Toko Kalingga;;;no Jl. Kb. Jahe No.119 15, RT.15/RW.3;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.133145;106.746776;Vegetable Store;;;Aktif
12899543;WARTEG.JAMBU.1;;;Jl. Raya Duri Kosambi No.46, RT.3/RW.1;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.176592;106.721907;Minimarket;;;Aktif
7869688;Alfamart;;;Jl. Gaga Utama No.127;SEMANAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.169412;106.699227;Minimarket;;;Aktif
13382751;Alfamart Surya Mandala 11(KF86);;;Jl. Surya Mandala No.11;KEDOYA UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.176255;106.762336;Minimarket;;;Aktif
12886215;Gudang Pisang HP Jakarta;;;RT.6/RW.4;MERUYA SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.20828;106.729135;Minimarket;;;Aktif
12884668;Sani 12 Mart;;;6, Jl. Srengseng Raya No.93, RT.6/RW.6;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.20849;106.758004;Minimarket;;;Aktif
7870037;Alfamart Pos Pengumben Raya Tower G;;;Jl. Pos Pengumben Raya Tower G;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.22211;106.764865;Minimarket;;;Aktif
8363775;ALFAMART ISA;;;Jl. Isa No.1, RT.1/RW.8;SUKABUMI UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.206202;106.776496;Minimarket;;;Aktif
7855594;Indomaret Point Rsud. Kalideres Tkli;;;Jl. Bedugul;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.146027;106.708041;Minimarket;;;Aktif
8363332;Alfamart;;;Jl. Kedoya Raya, No. 36, Rt. 008/003 Kel, RT.8/RW.003 Kel;KEDOYA SELATAN;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.182739;106.761418;Minimarket;;;Aktif
12897740;DIKYN CELL;;;Jl. Zakaria No.1 No.33 10, RT.10/RW.5;SUKABUMI UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.208093;106.778154;Minimarket;;;Aktif
7865469;Alfamart ananda Islamic School;;;Jl. Tj. Pura, RT.4/RW.8;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.132715;106.691403;Minimarket;;;Aktif
7867985;Alfamart;;;Perumahan Citra Garden 2, Jl. Jambu Air No.1-2 Blok I, RT.9/RW.12;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.144134;106.706943;Minimarket;;;Aktif
7881034;Familymart Apartment City Resort;;;Apartemen City Resort Tower Alamanda Lantai Gf, Jl. Boulevard Raya;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.135872;106.731557;Minimarket;;;Aktif
7855136;Indomaret Joglo;;;Joglo;JOGLO;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.216146;106.729272;Minimarket;;;Aktif
9924524;GF Supplier;;;Kapuk;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.149155;106.741232;Vegetable Store;;;Aktif
8364951;Indomaret Gajahmada 2;;;Jl. Gajah Mada No.149 A 3, RT.3/RW.8;KEAGUNGAN;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.151171;106.816733;Minimarket;;;Aktif
7855572;Indomaret Puri Garden F80U;;;Jl. Gardena Utama No.20 A2, RT.3/RW.14;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.141079;106.700167;Minimarket;;;Aktif
8363388;Alfamart Anggrek Cendrawasih Ke39;;;Jl. Anggrek Cendrawasih Raya No. 50;KEMANGGISAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.19935;106.797435;Minimarket;;;Aktif
8364805;Indomaret Jagung;;;Jl. Jagung Raya Jl. Bojong Indah Raya No.20 13, RT.13/RW.8;RAWA BUAYA;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.164774;106.737282;Minimarket;;;Aktif
3182617;Ceria Mart;;;Jl. Melati Utama;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.151915;106.748097;Minimarket;;;Aktif
12894180;Shell Deli2Go;;;X, Jl. Anggrek Cendrawasih Raya G No.41, RT.2/RW.3;KEMANGGISAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.198642;106.797493;Minimarket;;;Aktif
12885280;Toko Bowo;;;Jl. Basmol Raya No.4A 12, RT.12/RW.6;KEMBANGAN UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.159473;106.75325;Minimarket;;;Aktif
8363401;Alfamart Jembatan Lima 6;;;Tanah Sereal;TANAH SEREAL;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.158135;106.808359;Minimarket;;;Aktif
8364382;Indomaret Kalibesar Timur 27C (Fay2);;;Jl. Kali Besar Timur No. 27C;PINANGSIA;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.13295;106.811368;Minimarket;;;Aktif
12425072;Alfamart Muwardi 4;;;Jl. Dr. Muwardi II E No.23, RT.10/RW.3;GROGOL;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.162722;106.795856;Minimarket;;;Aktif
11107562;Prima Freshmart (Kembangan);;;Jl. Kembangan Raya No.5 1, RT.1/RW.3;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.177215;106.744637;Frozen Food;;;Aktif
8404320;Sq Mart;;;Jl. Panjang;KEDOYA UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.175234;106.766176;Minimarket;;;Aktif
12431908;Indomaret;;;Jl. Kapuk Cengkareng No.6, RT.7/RW.14;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.130548;106.734674;Minimarket;;;Aktif
5485157;Usupso Ciputra Citraland;;;Jl. Letjen S. Parman No. 1;TANJUNG DUREN UTARA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.168351;106.786535;Department Store;;;Aktif
13221116;Toko Kesuma;;;Jl. Jelambar Baru Raya No.6 9, RT.1/RW.2;JELAMBAR BARU;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.155106;106.789709;Minimarket;;;Aktif
12865290;Toko Ais;;;Jl. H. Mading No.79 5, RT.6/RW.2;KEMBANGAN UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.182328;106.736365;Minimarket;;;Aktif
8363693;Alfamart Fajar Baru2F;;;Cengkareng Timur;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.144649;106.734725;Minimarket;;;Aktif
7876414;Alfamart Rawa Buaya;;;Rawa Buaya;RAWA BUAYA;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.171464;106.731522;Minimarket;;;Aktif
9925004;sayur pak Gito;;;Pasar Puri Kembangan kios los sayur no.50-51, Jl. Puri Indah Raya No.1, RT.1/RW.6, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.185244;106.753524;Vegetable Store;;;Aktif
13408972;Indomaret Mangga Besar 6;;;Jl. Mangga Besar VI Selatan No.27 1, RT.2/RW.4;TAMAN SARI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.155018;106.825194;Minimarket;;;Aktif
7855303;Indomaret Meruya selatan 12;;;Jl. Meruya Selatan No.12A, RT.4/RW.4;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.201884;106.739731;Minimarket;;;Aktif
7855387;INDOMARET BUKIT ELOK KALIDERES;;;Jl. Perumahan Citra 1 No.6 No.10, RT.3/RW.9;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.143694;106.692398;Minimarket;;;Aktif
11111496;Frozen Food Toko Nana Kembangan Baru;;;Jl. Kembangan Baru No.74A, Rt.8/Rw.12;RAWA BUAYA;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.16448;106.748192;Frozen Food;;;Aktif
7855309;Indomaret Apartemen Green Palm T3TC;;;RT.11/RW.13;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.175464;106.715032;Minimarket;;;Aktif
12887703;TOKO ADP RITA;;;No Jl. Tawakal Ujung No.1 7, RT.7/RW.16;TOMANG;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.17021;106.793653;Minimarket;;;Aktif
8363377;Alfamart stasiun rawa buaya;;;Jl. Stasiun Rawa Buaya;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.162659;106.723833;Minimarket;;;Aktif
8404076;Alfamidi Swadaya;;;Jl. Swadaya No.1756 2, RT.2/RW.3;WIJAYA KUSUMA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.157534;106.777969;Minimarket;;;Aktif
7873808;Alfamart Meruya Ilir Reguler Ka86;;;Meruya Utara;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.198621;106.739686;Minimarket;;;Aktif
8363354;Alfamart;;;Jl. Kembangan Raya Kel, RT.1/RW.3;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.176715;106.745275;Minimarket;;;Aktif
12866591;Goh Surono Angke / CV Triasih Dirandra Adhya;;;bengkel Botak Seng Di, ruko warna warni blok b no 7 belakang, Jl. Pangeran Tubagus Angke, RT.9/RW.5;WIJAYA KUSUMA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.147059;106.775599;Minimarket;;;Aktif
8409304;Alfamidi Kedoya raya;;;Jl. Kedoya Pesing No.9 3, RT.3/RW.2;KEDOYA UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.175572;106.75875;Minimarket;;;Aktif
12539907;Sayur mayur Bu yayah;;;Jalan musyawarah blok A no30 RT5/2 pasar kaget pertigaan belok kiri dekat, RT.7/RW.2;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.20074;106.775056;Vegetable Store;;;Aktif
7855378;Indomaret Green Sedayu BizPark (FNZN);;;Jakarta Barat, RT.11/RW.6;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.15605;106.693166;Minimarket;;;Aktif
8364079;Indomaret Pekapuran VIII;;;Jl. Pekapuran VIII;TANAH SEREAL;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.147389;106.810783;Minimarket;;;Aktif
12868180;Alfamidi Kemanggisan;;;Jl. Kemanggisan Ilir III G No.15 7, RT.7/RW.1;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.195561;106.787493;Minimarket;;;Aktif
7855581;Indomaret Citra Garden 2;;;Jl. Kebahagiaan No.J. 1 19, RT.9/RW.12;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.1433;106.707095;Minimarket;;;Aktif
8363373;Alfamart;;;Jl.Pedongkelan Dlm 76, Kel No.13, RT.2/RW.13;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.145802;106.74349;Minimarket;;;Aktif
13408791;Matahari Department store (Ciputra Mall);;;Mall Ciputra Lt. 3, Jl. Letjen S. Parman, Tanjung Duren Selatan, Grogol Petamburan, RT.11/RW.1;TANJUNG DUREN UTARA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.168468;106.786788;Department Store;;;Aktif
